ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.043107707509881424,0.4406913775383082,0.4454732677780672,0.8690902958050089,0.06243105453027638,0.32543241108355075,0.2619563216095924,-1.1721921749009665,0.7994332616840452,1
0.03885244684274363,0.4598824855350246,0.43571173921377887,0.8951245370304256,0.059233765057512905,0.4540469927044372,0.10353501839757807,-0.9701339310793404,0.9275759499812657,1
0.042803182512255886,0.43744714199415496,0.45651981270920344,0.8886422893407425,0.06474802651840565,0.3765957052974066,0.21922045627700573,-1.0487592973592252,0.8730209012785428,1
0.042547309213975884,0.42974332163218565,0.42575874103994205,0.870573608894881,0.06716580759246021,0.47244099676679135,0.4633386082469771,-0.9733856691360514,1.130516968725762,1
0.037289181406828464,0.45056242871368923,0.4474622674622674,0.8467154059009105,0.04613348940176595,0.35653953787343123,0.260705357882467,-1.1653128968549582,0.9694447461707458,1
0.05128063522452536,0.4541804460046843,0.4265061790987584,0.8978223943336824,0.07202075218035782,0.30955362030498074,-0.11562317694258643,-1.2067103786466726,0.13015557107001907,1
0.04066746036245441,0.4103884358636128,0.43615719386388435,0.8945000415304701,0.05203566570953604,0.25298526870464777,-0.2591125551191975,-1.0544250133418005,0.3179534307428593,1
0.04138364966830656,0.459632016408755,0.4217040107102266,0.8811446568782275,0.062237819552793734,0.435978340625773,0.13465867750710758,-1.0638999479436106,0.9185549304334328,1
0.04372276339400154,0.4608900975834448,0.4181783176407503,0.9267658552433689,0.06716436277123754,0.27880370419088696,0.0976659815032136,-1.2291548925220532,0.8765304472940869,1
0.04212779181202133,0.4436060919041033,0.44223501417223643,0.9287104171394592,0.06274823065667273,0.36750489077035314,0.190676962679381,-1.1216479410418785,0.7694478217236482,1
