ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.07363277488927403,0.5239613526570048,0.4380198102822424,0.8236915241291162,0.10865549919724933,0.32716934063695674,0.06891187382795863,-0.793457893621607,-1.0440305457943024,1
0.07034649205044255,0.5295120924438982,0.4235570606201999,0.8087706713365573,0.09696616257339395,0.45606318616361,-0.019340091131948144,-0.7982808641058674,-1.2274357357273549,1
0.06370241128466453,0.5046050048776455,0.4350829697383869,0.8047588501119478,0.08792686034658512,0.4026179877391215,0.07275341583379435,-0.7070970245348622,-1.387895795030334,1
0.06381332447445995,0.5152651475854743,0.42989859540750236,0.7354280162231742,0.09123539031311625,0.45977457853410414,0.015199053476252802,-0.7310318522241448,-1.4681077403279048,1
0.09073863636363637,0.6032457655944401,0.4390039404691878,0.7865348095447252,0.11802527529376987,0.47803218131206987,-0.08150121621405824,-0.6196362004870761,-1.4774103892765937,1
0.06822510526720361,0.5312887525004785,0.46653473276799373,0.8221676938889864,0.09268219104969427,0.3083300423482383,0.006866657191729931,-0.9801888571557966,-1.193110902731241,1
0.06448192330545272,0.5096537334700079,0.4690952959269643,0.759110699132617,0.09099939368138601,0.2422072048085081,0.0018040364619633241,-1.0148412616348497,-1.3848337327561948,1
0.07186509106998008,0.5733796847356999,0.49824892083211764,0.814794453292013,0.09901386181365608,0.1502998031536213,-0.12786885831254333,-1.058015887888005,-1.1125200376648212,1
0.06516809936621257,0.48797815041195847,0.42361059970051795,0.7553832975496861,0.09058287450161383,0.43951474248994,0.08746864620018593,-0.8114147445993805,-1.536497623025886,1
0.0680400329183148,0.5187088721531553,0.4170511954826922,0.7146987915705889,0.09969659250038898,0.4387759131928441,0.025074654595146413,-0.7616942987042639,-1.3002136768408057,1
0.07548849147209803,0.5060008070144826,0.4801881977002332,0.742073904117372,0.10178976380699857,0.10947136379308663,0.04160073609205087,-1.002081820762229,-1.5034340705277118,1
0.07573558033567651,0.534463771487546,0.45921742744745736,0.8236602424487763,0.10946301039825791,0.3409944726673766,-0.010652045592379427,-0.8498431994505808,-1.0476720816888039,1
0.0720270559935218,0.5467393000973702,0.42073718286811457,0.8125908509462044,0.10520859425009045,0.5363677563173015,-0.040504385904223034,-0.6514809463783662,-1.2673402037144714,1
0.10094791613002936,0.481918120908202,0.41268619323380784,0.8197187772395116,0.15521816621559179,0.5439219846578045,0.09654359883782518,-0.4534987638900865,-0.9311997692646439,0
0.09328414648493302,0.5086212065019302,0.4447457990791721,0.7283229945076757,0.1485361806893599,0.27062951628237236,0.07868345409005667,-0.8371140125617731,-1.0368846210648204,0
0.0894781622234827,0.5072743522647699,0.4348020742456773,0.8298245708004183,0.15019745739789017,0.3480247744034283,0.08187123583290742,-0.8017957208786046,-0.8002622520607385,0
0.08914793204764322,0.5331537283894839,0.4859867310845205,0.8231738626362292,0.11083802467091647,0.2036952060282971,-0.08860763205608937,-1.1678020865037395,-1.201186556057642,0
0.09632503802193265,0.5108172436720427,0.44156086039356734,0.7621756248663689,0.11794747458073036,0.4031944280212546,0.10252331752504623,-0.8377254288977918,-1.276120719753093,0
0.08769587691806749,0.4395653926189125,0.5059673418391758,0.8515157495328108,0.121292298338747,0.20097505403422652,-0.042450251460741766,-1.059202247007106,-1.0039814794796291,0
0.10100668379522534,0.45514088356858173,0.45500240973065986,0.82288730908977,0.12485448524508641,0.3834450335893513,0.19954850149898903,-0.8106425062405593,-1.2068753776112695,0
0.1056468476593412,0.4401376821233584,0.49155337059993953,0.8281725624436885,0.13899180485194643,0.15444816249676133,0.22375531661534273,-1.0291857017616677,-1.2209795680927213,0
0.10971022159525069,0.5342428771594259,0.517993660709823,0.8742728334443152,0.12751930040308807,0.09728726569273986,0.03575663112764805,-1.271923450840176,-1.4050590859335985,0
0.09146293989411398,0.5028359615730906,0.5000619532711328,0.8087812051982856,0.10979100223133448,0.08911510842055395,0.023184146311504717,-1.0633783933762186,-1.4460218098116873,0
0.08712634249632781,0.5369841218100779,0.4917143265782508,0.8051270320440955,0.12043562241662327,0.18939362309380844,0.07479984012729328,-0.7863223893932023,-1.030208279987903,0
0.08103477927266474,0.48888942815969183,0.41851730524919845,0.8354201472211918,0.13157838209391245,0.3934225752574733,-0.07722384767570786,-0.7699521144394867,-0.7088864754326671,0
0.11164592382225193,0.5054414038629803,0.40673862317038956,0.6950331363678861,0.1676360386912694,0.36048606604119116,-0.1849083633272533,-0.8690608348006164,-0.8617159805263332,0
