ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.16981132075471697,0.559358178851762,0.5086210584862876,0.9817071735454631,0.20190220200558254,-0.07238023726380519,-0.20181407475714522,-1.4521823203882196,-1.056876345749684,1
0.15755595167359873,0.5520763892856917,0.5144667153473583,0.9835666206430496,0.1919527055558907,-0.04631021326921319,-0.2779110637078313,-1.463116824109835,-0.9195625038362061,1
0.15482780247048236,0.548699627248412,0.5148612423379777,0.987394847215146,0.1915137614678899,-0.12409979641335797,-0.09950639008491483,-1.5138658041878883,-1.0084159864436455,1
0.16894875711706708,0.5335369493930453,0.49860613318747654,0.9827538385097916,0.20220050525196118,0.03166429179800116,-0.21176030645494398,-1.4846349380968302,-0.9528193657589767,1
0.15490433641274168,0.553485731706676,0.5123031929013656,0.9857955192187416,0.17847379747571687,-0.0743120563547194,-0.21602207602468648,-1.5224659772839781,-0.9680203411530139,1
0.1526224145208949,0.5334466949757619,0.511080296380831,0.9869429378233607,0.18369161400946243,-0.043618328913021136,-0.0865490750309383,-1.5060879417730932,-0.9528434059765916,1
0.15609803540167283,0.5227655201207567,0.48557500146946453,0.9860942142558313,0.19422175162607774,0.08543135541609818,-0.09149826857727031,-1.4798157456031336,-0.9018314014185238,1
0.16655023867737803,0.5308146502222,0.505377093002686,0.9887235443402144,0.20394924436840606,-0.03754536211661124,-0.21722737954944582,-1.4629056477178362,-0.8036695231637747,1
0.17281433426011739,0.5170512362146256,0.512975175639993,0.9900751997329172,0.20741564701520207,-0.04563709968349475,0.010968647830003644,-1.4994236233815985,-1.0609600269147696,1
0.15670484533558235,0.5351006554307116,0.5156746031746031,0.9878339446718825,0.19579849071996736,-0.08218105724010104,-0.27323810104231366,-1.4471134367730651,-0.9693166533599915,1
0.1811965297023738,0.5182450849620136,0.5173469607501109,0.9875131710765027,0.2141178983340453,-0.08169861884054418,-0.001815638052734536,-1.4885110142361506,-0.9556482019629811,1
0.13078067765567766,0.4854422099498686,0.5047354541884083,0.9801168052347767,0.17602198027937552,-0.046241660534017015,-0.11816376040029404,-1.4720984417540197,-0.8872713294731436,1
0.14310581543591253,0.4971195594803613,0.5217627421986624,0.9907298333300536,0.21049404976559682,-0.10451715583484034,0.14781240769295725,-1.428829414464171,-0.8242100938486159,1
0.06757588357588358,0.7631160572337043,0.3887214827997501,0.9729921813723824,0.11035962624945676,0.5297814193086148,-0.260767038370858,-1.1639502510404303,-0.6256368282474689,0
0.08148148148148149,0.5465544113005051,0.45266598274410774,0.9791447393142584,0.13367511630114878,0.2788121821462203,0.07139175526287908,-1.514212173531376,-0.906464512876799,0
0.10870426627922335,0.48085033172399705,0.4608541738452332,0.9757045976672801,0.14574626337040447,0.019524172502867563,0.02055112625132701,-1.4942323964776791,-0.8430031429818063,0
0.11139350359533846,0.4932862745884449,0.3856367816561411,0.9775953639649583,0.13455970447284346,0.44821326697832997,-0.039581334094987757,-1.2142183235686443,-1.0569020945792216,0
0.1198006230529595,0.4741402121905554,0.39837477406715416,0.9629760049429505,0.15565701703257562,0.42520346667775405,-0.0022000083240805777,-1.3531418345100028,-0.7886126365364281,0
0.12080712166172107,0.5591809785812537,0.45128230844090905,0.9643421987543207,0.15502954974715163,0.2049665270497281,-0.3030112218792961,-1.3750269538663598,-0.7811561478211817,0
0.13874194825290584,0.5596957021556263,0.483313742933758,0.9799125153839442,0.17671188926574388,0.09614572052173458,-0.2991851678079056,-1.3654835855740115,-0.7778587578925111,0
0.14428594851615018,0.557899720893142,0.4757407604078165,0.9787136036478502,0.1757451695042189,0.06793624931982511,-0.2787180394302174,-1.4485584200574335,-0.9357134996693861,0
0.12873900293255133,0.5528177584686604,0.5026115008283288,0.9774140876409987,0.17304328545736739,0.03143278707285723,-0.42601424834552176,-1.375449002143858,-0.5424522855803486,0
0.13472141893194525,0.5742118356743429,0.49075823502660487,0.9631936249706453,0.1761799112545381,0.08903740629238037,-0.42649644167345796,-1.2926338592561026,-0.7623014273276008,0
0.13329004255028282,0.5277956096661133,0.5186381631037212,0.9703576187796301,0.16886772028577615,-0.08228471031617758,-0.20266768403118893,-1.3828343286562195,-0.8159047863964028,0
0.09246947082767978,0.4156754633643848,0.42427627088329445,0.9799557391409287,0.1645803984705172,0.373048924436344,0.31417851706189354,-1.34733887460004,-1.0425275295697305,0
0.1163553848839239,0.49296164910608714,0.431618977921531,0.9414603185279038,0.15296007342817805,0.1301960024838404,-0.011966433053102557,-1.6096466009769967,-0.6039486114157642,0
